brand,model,version,price,caractéristiques_disponibilité,caractéristiques_carrosserie,caractéristiques_garantie,caractéristiques_nombre_de_places,caractéristiques_nombre_de_portes,motorisation_nombre_de_cylindres,motorisation_energie,motorisation_puissance_fiscale,motorisation_puissance_(ch.din),transmission_boîte,transmission_nombre_de_rapports,transmission_transmission,consommation_consommation_mixte,aides_à_la_conduite_aide_au_stationnement,equipements_extérieurs_jantes,audio_et_communication_ecran_central,equipements_intérieurs_sellerie,equipements_intérieurs_volant,equipements_intérieurs_toit,equipements_fonctionnels_frein_de_stationnement,equipements_fonctionnels_modes_de_conduite,performances_autonomie_électrique_(wltp),consommation_consommation_électrique_(wltp),consommation_temps_de_recharge_normale_(ac),consommation_temps_de_recharge_rapide_(dc)
Bmw,BMW X4,BMW X4,,Disponible,SUV,5 ans (2+3),5,5,4,Essence,11 CV,184 CH,Automatique,8,Intégrale,6.9 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360 | Park distance control,En aluminium | 21'',Avec fonction TV,Cuir | Surpiqures  | Vernasca Cognac,Cuir | Multi-fonctions | M | Avec palettes,Ouvrant | Panoramique | En verre,Éléctrique,Confort | Sport | Eco,,,,
Bmw,BMW X5 Hybride,50e X-Drive Pack M,379 900 DT,Disponible,SUV,5 ans (2+3) | Batterie garantie 6 ans,5,5,6,Essence | Hybride rechargeable,21 CV,489 CH,Automatique,8,Intégrale,1.2 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360 | Parkassist | Stationnement télécommandé,En aluminium | 20'' | Bi-ton | M,Tactile | 14.9 pouces,Sensafin,Cuir | Multi-fonctions | M | Sport | Avec palettes,Ouvrant | Panoramique | En verre,Éléctrique,Sport | Individual | Expressive | Personal | Efficient,110 km,30.4 kWh/100 km,4.5 heures,
Bmw,BMW X5 Hybride,50e X-Drive Pack M Pro,399 900 DT,Disponible,SUV,5 ans (2+3) | Batterie garantie 6 ans,5,5,6,Essence | Hybride rechargeable,21 CV,489 CH,Automatique,8,Intégrale,1.2 L/100 km,Radar de recul | Radar avant | Caméra de recul | Système de caméras 360 | Parkassist | Stationnement télécommandé,En aluminium | 20'' | Bi-ton | M,Tactile | 14.9 pouces,Schwarz | Cuir étendu | Merino,Cuir | Multi-fonctions | M | Sport | Avec palettes,Ouvrant | Panoramique | En verre | Sky Lounge,Éléctrique,Sport | Individual | Expressive | Personal | Efficient,110 km,30.4 kWh/100 km,4.5 heures,
Bmw,BMW i4,eDrive40  Business Line,245 900 DT,Disponible,Berline,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,7 CV,340 CH,Automatique,1,Propulsion,,Radar de recul | Radar avant | Caméra de recul | Parkassist | Park distance control,En aluminium | 18'' | Bi-ton,Tactile | 14.9 pouces,Sensatec perforé,Cuir | Multi-fonctions | Sport,Ouvrant | En verre,Éléctrique,,600 km,16.1 kWh/100 km,8.5 heures,30 minutes
Bmw,BMW i4,eDrive40 Pack M,266 900 DT,Disponible,Berline,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,7 CV,340 CH,Automatique,1,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Parkassit Plus,En aluminium | 19'' | Bi-ton,Tactile | 14.9 pouces,Sensatec perforé | Tacorarot,Cuir | Multi-fonctions | M | Sport,Ouvrant | En verre,Éléctrique,,600 km,16.1 kWh/100 km,8.5 heures,30 minutes
Bmw,BMW i4,eDrive40 Pack M Pro,287 900 DT,Disponible,Berline,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,7 CV,340 CH,Automatique,1,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Parkassit Plus,En aluminium | 20'' | Bi-ton,Tactile | 14.9 pouces,Sensatec perforé | Tacorarot,Cuir | Multi-fonctions | M | Sport,Ouvrant | En verre,Éléctrique,,600 km,16.1 kWh/100 km,8.5 heures,30 minutes
Bmw,BMW iX1,xDrive30 xLine,223 900 DT,Disponible,SUV,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,8 CV,306 CH,Automatique,1,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 18'' | Bi-ton,Tactile | 10.7 pouces | Curved Display,Veganza perforé | Castanea,Cuir | Multi-fonctions,Ouvrant | Panoramique | En verre,Éléctrique,,438 km,17.0 kWh/100 km,6.5 heures,30 minutes
Bmw,BMW iX1,xDrive30  Pack M,229 900 DT,Sur arrivage,SUV,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,8 CV,306 CH,Automatique,1,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 18'' | Bi-ton,Tactile | 10.7 pouces | Curved Display,Alcantara/Veganza Schwarz avec surpiqûres bleues,Cuir | Multi-fonctions | M | Sport,Ouvrant | Panoramique | En verre,Éléctrique,,438 km,17.0 kWh/100 km,6.5 heures,30 minutes
Bmw,BMW iX2,xDrive30 Pack M,232 900 DT,Disponible,SUV,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,7 CV,306 CH,Automatique,1,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 19'' | Bi-ton,Tactile | 10.7 pouces | Curved Display,Alcantara | Surpiqûre contrastée Bleue | Veganza,Cuir | Multi-fonctions | M | Sport | Avec palettes,Panoramique | En verre,Éléctrique,,449 km,16.3 kWh/100 km,6.5 heures,29 minutes
Bmw,BMW iX2,xDrive30 Pack M Pro,246 900 DT,Disponible,SUV,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,7 CV,306 CH,Automatique,1,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 20'' | Bi-ton,Tactile | 10.7 pouces | Curved Display,Alcantara | Surpiqûre contrastée Bleue | Veganza,Cuir | Multi-fonctions | M | Sport | Avec palettes,Panoramique | En verre,Éléctrique,,449 km,16.3 kWh/100 km,6.5 heures,29 minutes
Bmw,BMW i5,eDrive40 Lounge,290 900 DT,Sur arrivage,Berline,5 ans (2+3) | Batterie garantie 8 ans,5,4,,Electrique,7 CV,340 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Parkassit Plus,En aluminium | 19'',Tactile | 14.9 pouces,Surpiqures  | Veganza perforé,Multi-fonctions,,Éléctrique,Sport | Relax | Expressive | Personal | Efficient,560 km,15.9 kWh/100 km,8.5 heures,30 minutes
Bmw,BMW i5,eDrive40 Pack M,302 900 DT,Sur arrivage,Berline,5 ans (2+3) | Batterie garantie 8 ans,5,4,,Electrique,7 CV,340 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Parkassit Plus,En aluminium | 19'' | Bi-ton,Tactile | 14.9 pouces,Surpiqures  | Veganza perforé,Cuir | Multi-fonctions | M | Sport,Panoramique | En verre,Éléctrique,Sport | Relax | Expressive | Personal | Efficient,560 km,15.9 kWh/100 km,8.5 heures,30 minutes
Bmw,BMW i5,eDrive40 Pack M +,322 900 DT,45 jours,Berline,5 ans (2+3) | Batterie garantie 8 ans,5,4,,Electrique,7 CV,340 CH,Automatique,,Propulsion,,Radar de recul | Radar avant | Système de caméras 360 | Parkassit Plus,En aluminium | 20'' | Bi-ton,Tactile | 14.9 pouces,Surpiqures  | Veganza perforé,Cuir | Multi-fonctions | M | Sport,Panoramique | En verre,Éléctrique,Sport | Relax | Expressive | Personal | Efficient,560 km,15.9 kWh/100 km,8.5 heures,30 minutes
Bmw,BMW iX,xDrive40 Impressive,369 900 DT,Disponible,SUV,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,11 CV,326 CH,Automatique,1,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Park distance control,En aluminium | 21'' | Bi-ton,Tactile | 14.9 pouces,Cuir | Amido,Cuir | Multi-fonctions | Sport,Ouvrant | Panoramique | Sky Lounge,Éléctrique,,406 km,19.4 kWh/100 km,7.5 heures,31 minutes
Bmw,BMW iX,xDrive50 Pack M,399 900 DT,Sur arrivage,SUV,5 ans (2+3) | Batterie garantie 8 ans,5,5,,Electrique,N.C. CV,523 CH,Automatique,1,Intégrale,,Radar de recul | Radar avant | Système de caméras 360 | Parkassist | Park distance control | Détection du trafic en marche arrière,"En aluminium | Bi-ton | 22""",Tactile | 14.9 pouces,Cuir | Amido,Cuir | Chauffant | Multi-fonctions | Sport | Réglage électrique,Ouvrant | Panoramique | Sky Lounge,Éléctrique,,633 km,19.4 kWh/100 km,8.25 heures,31 minutes
Byd,BYD Dolphin Surf,30.08 KWH,51 000 DT,1 mois | En pré-commande,Citadine,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,4,5,,Electrique,2 CV,75 CH,Automatique,,Traction,,Radar de recul,En aluminium | 16'',Tactile | 10.1 pouces | Rotatif,Similicuir,3 branches | Multi-fonctions,,EPB,Normal | Sport | Eco | Neige,230 km,12.5 kWh/100 km,3.5 heures,30 minutes
Byd,BYD Dolphin Surf,38.88 KWH,55 000 DT,1 mois | En pré-commande,Citadine,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,4,5,,Electrique,2 CV,75 CH,Automatique,,Traction,,Radar de recul,En aluminium | 16'',Tactile | 10.1 pouces | Rotatif,Similicuir,Similicuir | 3 branches | Multi-fonctions,,EPB,Normal | Sport | Eco | Neige,300 km,13.5 kWh/100 km,4.5 heures,30 minutes
Byd,BYD Qin Plus,BYD Qin Plus,,Disponible,Berline,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,5,4,4,Essence | Hybride rechargeable,5 CV,187 CH,Automatique,,Traction,4.3 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8.8 pouces | Rotatif,Tissu,Similicuir | 3 branches | Multi-fonctions,,Éléctrique,Normal | Sport | Eco,55 km,,,
Byd,BYD Dolphin,BYD Dolphin,,Disponible,Compacte,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,5,5,,Electrique,5 CV,95 CH,Automatique,,Traction,,Radar de recul | Système de caméras 360,En aluminium | 16'' | Bi-ton,Tactile | 12.8 pouces | Rotatif,Similicuir,Similicuir | 3 branches | Multi-fonctions,,Éléctrique,Sport | Eco,340 km,11 kWh/100 km,5 heures,31 minutes
Byd,BYD Atto 3,BYD Atto 3,,Disponible,SUV,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,5,5,,Electrique,5 CV,204 CH,Automatique,,Traction,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'' | Bi-ton,Tactile | 12.8 pouces | Rotatif,Similicuir,Similicuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,420 km,14.9 kWh/100 km,5 heures,30 minutes
Byd,BYD Song Plus,BYD Song Plus,,Disponible,SUV,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,5,5,4,Essence | Hybride rechargeable,7 CV,265 CH,Automatique,,Traction,5.1 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 19'',Tactile | 12.8 pouces | Rotatif,Similicuir,Similicuir | 3 branches | Multi-fonctions,Ouvrant | Panoramique,Éléctrique | EPB,Normal | Sport | Eco,90 km,,,
Byd,BYD Tang EV,BYD Tang EV,,Disponible,SUV,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,7,5,,Electrique,9 CV,516 CH,Automatique,,Intégrale,,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 21'' | Bi-ton,Tactile | Rotatif | 15.6 pouces,Cuir,Cuir | Chauffant | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport | Eco,520 km,20.9 kWh/100 km,7.5 heures,30 minutes
Cenntro,Cenntro Logistar 100,Cenntro Logistar 100,,Disponible,Utilitaire,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,2,5,,Electrique,2 CV,34 CH,Automatique,,Traction,,Radar de recul | Caméra de recul,14'',Tactile,Tissu,,,,,120 km,15 kWh/100 km,5 heures,
Cenntro,Cenntro Logistar 210,Cenntro Logistar 210,,Disponible,Utilitaire,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,2,5 | 2 portes latérales coulissantes,,Electrique,3 CV,82 CH,Automatique,,Traction,,Radar de recul | Caméra de recul,14'',Tactile,Tissu,,,,,255 km,15.5 kWh/100 km,8 heures,45 minutes
Cenntro,Cenntro Logistar 260,Cenntro Logistar 260,,Disponible,Utilitaire,5 ans ou 100000 km | Batterie garantie 8 ans ou 160.000 KM,2,5 | 2 portes arrières battantes tolées,,Electrique,3 CV,102 CH,Automatique,,Traction,,Radar de recul | Caméra de recul,16'',Tactile,Tissu,,,,Normal | Eco,270 km,13.5 kWh/100 km,8 heures,30 minutes
Changan,Changan New Star Van,Changan New Star Van,,Disponible,Utilitaire,1 an,2,3 | 2 portes latérales coulissantes,4,Essence,6 CV,92 CH,Manuelle,5,Propulsion,7.4 L/100 km,,14'',,Tissu,,,,,,,,
Changan,Changan Star Truck Double Cabine,Changan Star Truck Double Cabine,,Disponible,Pick up,1 an,5,4,4,Essence,7 CV,98 CH,Manuelle,5,Propulsion,7.4 L/100 km,,14'',,Tissu,,,,,,,,
Changan,Changan Hunter,Changan Hunter,,Indisponible,Pick up,3 ans ou 100.000 km,5,4,4,Diesel,6 CV,150 CH,Manuelle,6,Intégrale,8 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 10 pouces,Cuir,Cuir | Multi-fonctions,,,,,,,
Chery,Chery Tiggo 1X populaire,Chery Tiggo 1X populaire,,Sous réserve d'acceptation du dossier par le ministère du commerce | En pré-commande,SUV,3 ans ou 100.000 km,5,5,3,Essence,4 CV,70 CH,Automatique,9,Traction,6.3 L/100 km,Radar de recul,En aluminium | 16'',Tactile | 9 pouces,Tissu,Multi-fonctions | à méplat,,,,,,,
Chery,Chery Tiggo 3X,1.5 L Comfort BVM,57 900 DT,Disponible,SUV,5 ans ou 100000 km,5,5,4,Essence,6 CV,113 CH,Manuelle,5,Traction,7.1 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 9 pouces,Similicuir,Multi-fonctions | à méplat,,,,,,,
Chery,Chery Tiggo 3X,1.0 L Turbo CVT Luxury,66 990 DT,Sur arrivage,SUV,5 ans ou 100000 km,5,5,3,Essence,6 CV,102 CH,Automatique,9,Traction,5.9 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 9 pouces,Cuir/Tissu,Cuir | Multi-fonctions,Ouvrant,,,,,,
Chery,Chery Arrizo 5,1.5 L Comfort BVM,59 490 DT,Disponible,Berline,5 ans ou 150000 km,5,4,4,Essence,7 CV,115 CH,Manuelle,5,Traction,6.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Similicuir,3 branches | Multi-fonctions | à méplat,,,,,,,
Chery,Chery Arrizo 5,1.5 L CVT Luxury,69 490 DT,Disponible,Berline,5 ans ou 150000 km,5,4,4,Essence,7 CV,115 CH,Automatique,7,Traction,6.4 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 8 pouces,Similicuir,3 branches | Multi-fonctions | à méplat,Ouvrant,Éléctrique,Sport | Eco,,,,
Chery,Chery Tiggo 4 Pro,Chery Tiggo 4 Pro,,Disponible,SUV,5 ans ou 150000 km,5,5,4,Essence,6 CV,113 CH,Automatique,,Traction,7.3 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 10.25 pouces,Cuir perforé,Cuir | Multi-fonctions,Ouvrant,Éléctrique,,,,,
Chery,Chery Tiggo 7 Pro,Chery Tiggo 7 Pro,,Disponible,SUV,7 ans ou 200000 km,5,5,4,Essence,9 CV,147 CH,Automatique,9,Traction,7.9 L/100 km,Radar de recul | Radar avant | Système de caméras 360,En aluminium | 18'',Tactile | 12.3 pouces,Cuir,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Sport | Eco,,,,
Chery,Chery Arrizo 8,Chery Arrizo 8,,Disponible,Berline,7 ans ou 200000 km,5,4,4,Essence,10 CV,185 CH,Automatique,7,Traction,6.2 L/100 km,Radar de recul | Radar avant | Système de caméras 540°,En aluminium | 18'',Tactile | 12.3 pouces,Cuir perforé,Cuir | Chauffant | Multi-fonctions | Avec palettes,Ouvrant | Panoramique,Éléctrique,Sport | Eco,,,,
Chevrolet,Chevrolet Groove,Chevrolet Groove,,Disponible,SUV,2 ans ou 100.000 km,5,5,4,Essence,6 CV,106 CH,Automatique,,Traction,7.3 L/100 km,Radar de recul | Caméra de recul,En aluminium | 16'',Tactile | 8 pouces,Tissu | Surpiqures,Cuir | 3 branches,Ouvrant | Panoramique,,Sport | Eco,,,,
Chevrolet,Chevrolet Captiva,1.5 Turbo CVT 5 places,93 920 DT,Disponible,SUV,2 ans ou 100.000 km,5,5,4,Essence,9 CV,147 CH,Automatique,8,Traction,9.2 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 18'',Tactile | 10.4 pouces,Similicuir perforé,Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport,,,,
Chevrolet,Chevrolet Captiva,1.5 Turbo CVT 7 places,95 920 DT,Disponible,SUV,2 ans ou 100.000 km,7,5,4,Essence,9 CV,147 CH,Automatique,8,Traction,9.2 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 18'',Tactile | 10.4 pouces,Similicuir perforé,Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Normal | Sport,,,,
Citroen,Citroën C3 Populaire,Citroën C3 Populaire,,Disponible | Sous réserve d'acceptation du dossier par le ministère du commerce,Citadine,3 ans,5,5,3,Essence,4 CV,75 CH,Manuelle,5,Traction,5.4 L/100 km,,15'',,Tissu,Multi-fonctions,,,,,,,
Citroen,Citroën C4 X,1.2 L  Plus EAT8,84 900 DT,Disponible,Berline,3 ans ou 100.000 km,5,4,3,Essence,7 CV,130 CH,Automatique,8,Traction,6 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 10 pouces,Tissu,Cuir | Multi-fonctions,,Éléctrique,,,,,
Citroen,Citroën C4 X,1.2 L  Max EAT8,90 900 DT,Disponible,Berline,3 ans ou 100.000 km,5,4,3,Essence,7 CV,130 CH,Automatique,8,Traction,6 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 10 pouces,Tissu,Cuir | Multi-fonctions,,Éléctrique,,,,,
Citroen,Citroën C4 X,1.2 L  Max + EAT8,94 900 DT,Disponible,Berline,3 ans ou 100.000 km,5,4,3,Essence,7 CV,130 CH,Automatique,8,Traction,6 L/100 km,Radar de recul | Radar avant | Caméra de recul,En aluminium | 17'',Tactile | 10 pouces,Tissu,Cuir | Multi-fonctions,Panoramique,Éléctrique,,,,,
Citroen,Citroën Berlingo,Citroën Berlingo,,1 mois,Monospace,3 ans,5,5 | 2 portes latérales coulissantes,4,Diesel,5 CV,92 CH,Manuelle,5,Traction,4.8 L/100 km,,16'',Tactile | 10 pouces,Tissu,,,Éléctrique,,,,,
Citroen,Citroën Jumpy Combi,Citroën Jumpy Combi,,10 jours,Monospace,3 ans,9,4 | 1 porte latérale coulissante,4,Diesel,8 CV,150 CH,Manuelle,6,Traction,5.5 L/100 km,Radar de recul,16'',Tactile | 5 pouces,Tissu | Bi-ton,Multi-fonctions,,,,,,,
Citroen,Citroën Berlingo Van,Citroën Berlingo Van,,Disponible,Utilitaire,3 ans,3,5 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,5 CV,92 CH,Manuelle,5,Traction,4.8 L/100 km,Radar de recul | Caméra de recul,15'',Tactile | 10 pouces,Tissu,Multi-fonctions,,Éléctrique,,,,,
Citroen,Citroën Jumpy Fourgon,Citroën Jumpy Fourgon,,1 mois,Utilitaire,3 ans,3,5 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,8 CV,150 CH,Manuelle,6,Traction,5.5 L/100 km,Radar de recul,16'',,Tissu,,,,,,,,
Citroen,Citroën Jumper,2.2 L HDI  L2H2 11.5m3,97 900 DT,3 mois,Utilitaire,3 ans,3,5 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,7 CV,140 CH,Manuelle,6,Traction,N.C,Radar de recul,16'',,Tissu,,,,,,,,
Citroen,Citroën Jumper,2.2 L HDI  L3H3 15m3,101 900 DT,Disponible,Utilitaire,3 ans,3,5 | 1 porte latérale coulissante | 2 portes arrières battantes tolées,4,Diesel,7 CV,140 CH,Manuelle,6,Traction,N.C,Radar de recul,16'',,Tissu,,,,,,,,
Cupra,Cupra Leon,1.4 TSI,137 980 DT,En pré-commande,Compacte,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,8,Traction,5 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 18'',Tactile | 12.9 pouces,Tissu,Cuir | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Individual | Cupra | Performance,,,,
Cupra,Cupra Leon,1.4 TSI Sport,146 980 DT,En pré-commande,Compacte,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,8,Traction,5 L/100 km,Radar de recul | Radar avant | Caméra de recul | Parkassist,En aluminium | 18'',Tactile | 12.9 pouces,Cuir,Cuir | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Individual | Cupra | Performance,,,,
Cupra,Cupra Terramar,1.4 TSI,168 980 DT,En pré-commande,SUV,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,7,Traction,6.1 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 19'',Tactile | 12.9 pouces,Tissu,Cuir | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Individual | Cupra | Performance,,,,
Cupra,Cupra Terramar,1.4 TSI Sport,180 980 DT,En pré-commande,SUV,3 ans,5,5,4,Essence,8 CV,150 CH,Automatique,7,Traction,6.1 L/100 km,Radar de recul | Radar avant | Système de caméras 360 | Parkassist,En aluminium | 20'',Tactile | 12.9 pouces,Cuir,Cuir | Multi-fonctions | Sport | Avec palettes,Ouvrant | Panoramique,Éléctrique,Confort | Individual | Cupra | Performance,,,,
Dacia,Dacia Sandero Stepway,1.0 L,62 990 DT,Disponible,SUV,2 ans ou 100.000 km,5,5,3,Essence,6 CV,100 CH,Manuelle,5,Traction,7.2 L/100 km,,16'',Tactile | 8 pouces,Tissu,Multi-fonctions,,,Eco,,,,
Dacia,Dacia Sandero Stepway,1.0 L BVA,72 990 DT,Disponible,SUV,2 ans ou 100.000 km,5,5,3,Essence,6 CV,100 CH,Automatique,6,Traction,7.2 L/100 km,Caméra de recul,En aluminium | 16'',Tactile,Tissu,,,,Eco,,,,
Dacia,Dacia Sandero,Dacia Sandero,,Disponible,Citadine,2 ans,5,5,3,Essence,5 CV,100 CH,Manuelle,5,Traction,5.8 L/100 km,,15'',Tactile,Tissu,,,,,,,,
Dacia,Dacia Logan,Dacia Logan,,Disponible,Berline,2 ans ou 100.000 km,5,4,3,Essence,5 CV,100 CH,Manuelle,5,Traction,5.5 L/100 km,,15'',Tactile,Velours/Tissu,,,,,,,,
Dacia,Dacia Duster,Dacia Duster,,Disponible,SUV,2 ans ou 100.000 km,5,5,4,Diesel,6 CV,115 CH,Manuelle,6,Traction,4.7 L/100 km,Radar de recul | Caméra de recul,En aluminium | 17'',Tactile | 10 pouces,Tissu,Cuir | Multi-fonctions,,,,,,,
Deepal,Deepal S05,Deepal S05,,En pré-commande,SUV,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,5,5,4,Essence | Électrique (REEV),5 CV,216 CH,Automatique,,Propulsion,4.3 L/100 km,Radar avant | Caméra de recul | Système de caméras 360 | Stationnement intelligent à distance,En aluminium | 18'',Tactile | 15.4 pouces,Cuir artificiel,Cuir | Multi-fonctions,Panoramique,Éléctrique,Confort | Sport | Eco | Personal,160 km,,5.5 heures,20 minutes
Deepal,Deepal S07,Deepal S07,,En pré-commande,SUV,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,5,5,4,Essence | Électrique (REEV),5 CV,238 CH,Automatique,,Propulsion,4.5 L/100 km,Radar avant | Caméra de recul | Stationnement intelligent à distance | Système de caméras 540°,En aluminium | 20'',Tactile | Rotatif | 15.6 pouces,Cuir artificiel,Cuir | Multi-fonctions,Panoramique,Éléctrique,Confort | Sport | Eco | Personal,160 km,,5.6 heures,30 minutes
Deepal,Deepal G318,Deepal G318,,En pré-commande,SUV,6 ans ou 150.000 km | Batterie garantie 8 ans ou 200.000 km,5,5,4,Essence | Électrique (REEV),N.C,430 CH,Automatique,,Intégrale,6.5 L/100 km,Radar avant | Caméra de recul | Système de caméras 360,En aluminium | 20'',Tactile | 14.6 pouces,Cuir artificiel,Cuir | Multi-fonctions,Ouvrant | Panoramique,Éléctrique,Confort | Sport | Eco | Boue | Sable | Neige | Personal,170 km,,6 heures,30 minutes
